Hydrophobicity cutoff,Blob length,Blob hydrophobicity class,total SNPs,Enrichment,p value,color
0.82,91,s,11,0.13,0.00657,"rgb(255.0, 32.0, 32.0)"
0.82,92,s,12,0.25,0.0304,"rgb(255.0, 64.0, 64.0)"
0.82,93,s,5,0.32,0.389,"rgb(255.0, 80.0, 80.0)"
0.82,94,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.82,95,s,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.82,96,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.82,97,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.82,98,s,16,0.29,0.0177,"rgb(255.0, 73.99999999999999, 73.99999999999999)"
0.82,99,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.83,1,s,5,0.32,0.389,"rgb(255.0, 80.0, 80.0)"
0.83,3,s,4,0.42,0.737,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.83,5,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,6,s,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.83,7,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,9,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,14,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,24,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,41,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,44,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,48,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.83,51,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.83,52,s,5,1.9,0.211,"rgb(24.0, 24.0, 255.0)"
0.83,54,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.83,56,s,2,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.83,57,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.83,58,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.83,59,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.83,61,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.83,62,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.83,63,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.83,64,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.83,65,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.83,67,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,68,s,9,0.36,0.194,"rgb(255.0, 92.0, 92.0)"
0.83,69,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,70,s,6,0.63,0.777,"rgb(255.0, 160.0, 160.0)"
0.83,71,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.83,72,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.83,73,s,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.83,74,s,4,0.42,0.737,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.83,76,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,78,s,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.83,79,s,11,0.72,0.671,"rgb(255.0, 184.0, 184.0)"
0.83,80,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.83,81,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.83,82,s,4,3.8,0.0458,"rgb(0.0, 0.0, 255.0)"
0.83,83,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.83,84,s,8,2.11,0.0917,"rgb(0.0, 0.0, 255.0)"
0.83,85,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.83,86,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.83,87,s,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.83,88,s,10,0.14,0.0131,"rgb(255.0, 34.0, 34.0)"
0.83,89,s,15,0.09,0.000402,"rgb(255.0, 22.0, 22.0)"
0.83,90,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.83,91,s,11,0.13,0.00657,"rgb(255.0, 32.0, 32.0)"
0.83,92,s,12,0.25,0.0304,"rgb(255.0, 64.0, 64.0)"
0.83,93,s,5,0.32,0.389,"rgb(255.0, 80.0, 80.0)"
0.83,94,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.83,95,s,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.83,96,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.83,97,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.83,98,s,16,0.29,0.0177,"rgb(255.0, 73.99999999999999, 73.99999999999999)"
0.83,99,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.84,1,s,4,0.42,0.737,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.84,3,s,4,0.42,0.737,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.84,5,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.84,6,s,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.84,7,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.84,14,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.84,24,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.84,41,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.84,44,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.84,48,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.84,51,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.84,52,s,5,1.9,0.211,"rgb(24.0, 24.0, 255.0)"
0.84,54,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.84,56,s,2,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.84,57,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.84,58,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.84,59,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.84,61,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.84,62,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.84,63,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.84,64,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.84,65,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.84,67,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.84,68,s,9,0.36,0.194,"rgb(255.0, 92.0, 92.0)"
0.84,69,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.84,70,s,6,0.63,0.777,"rgb(255.0, 160.0, 160.0)"
0.84,71,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.84,72,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.84,73,s,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.84,74,s,4,0.42,0.737,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.84,76,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.84,78,s,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.84,79,s,11,0.72,0.671,"rgb(255.0, 184.0, 184.0)"
0.84,80,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.84,81,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.84,82,s,4,3.8,0.0458,"rgb(0.0, 0.0, 255.0)"
0.84,83,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.84,84,s,8,2.11,0.0917,"rgb(0.0, 0.0, 255.0)"
0.84,85,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.84,86,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.84,87,s,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.84,88,s,10,0.14,0.0131,"rgb(255.0, 34.0, 34.0)"
0.84,89,s,15,0.09,0.000402,"rgb(255.0, 22.0, 22.0)"
0.84,90,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.84,91,s,11,0.13,0.00657,"rgb(255.0, 32.0, 32.0)"
0.84,92,s,12,0.25,0.0304,"rgb(255.0, 64.0, 64.0)"
0.84,93,s,5,0.32,0.389,"rgb(255.0, 80.0, 80.0)"
0.84,94,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.84,95,s,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.84,96,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.84,97,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.84,98,s,16,0.29,0.0177,"rgb(255.0, 73.99999999999999, 73.99999999999999)"
0.84,99,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.85,1,s,2,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.85,3,s,3,0.63,1.0,"rgb(255.0, 160.0, 160.0)"
0.85,5,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.85,6,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.85,24,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.85,41,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.85,44,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.85,48,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.85,51,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.85,52,s,5,1.9,0.211,"rgb(24.0, 24.0, 255.0)"
0.85,54,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.85,56,s,2,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.85,57,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.85,58,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.85,59,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.85,61,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.85,62,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.85,63,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.85,64,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.85,65,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.85,67,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.85,68,s,9,0.36,0.194,"rgb(255.0, 92.0, 92.0)"
0.85,69,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.85,70,s,6,0.63,0.777,"rgb(255.0, 160.0, 160.0)"
0.85,71,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.85,72,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.85,73,s,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.85,74,s,4,0.42,0.737,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.85,76,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.85,78,s,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.85,79,s,11,0.72,0.671,"rgb(255.0, 184.0, 184.0)"
0.85,80,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.85,81,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.85,82,s,4,3.8,0.0458,"rgb(0.0, 0.0, 255.0)"
0.85,83,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.85,84,s,8,2.11,0.0917,"rgb(0.0, 0.0, 255.0)"
0.85,85,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.85,86,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.85,87,s,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.85,88,s,10,0.14,0.0131,"rgb(255.0, 34.0, 34.0)"
0.85,89,s,15,0.09,0.000402,"rgb(255.0, 22.0, 22.0)"
0.85,90,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.85,91,s,11,0.13,0.00657,"rgb(255.0, 32.0, 32.0)"
0.85,92,s,12,0.25,0.0304,"rgb(255.0, 64.0, 64.0)"
0.85,93,s,5,0.32,0.389,"rgb(255.0, 80.0, 80.0)"
0.85,94,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.85,95,s,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.85,96,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.85,97,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.85,98,s,16,0.29,0.0177,"rgb(255.0, 73.99999999999999, 73.99999999999999)"
0.85,99,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.86,3,s,3,0.63,1.0,"rgb(255.0, 160.0, 160.0)"
0.86,24,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.86,41,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.86,44,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.86,48,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.86,51,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.86,52,s,5,1.9,0.211,"rgb(24.0, 24.0, 255.0)"
0.86,54,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.86,56,s,2,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.86,57,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.86,58,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.86,59,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.86,61,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.86,62,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.86,63,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.86,64,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.86,65,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.86,67,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.86,68,s,9,0.36,0.194,"rgb(255.0, 92.0, 92.0)"
0.86,69,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.86,70,s,6,0.63,0.777,"rgb(255.0, 160.0, 160.0)"
0.86,71,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.86,72,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.86,73,s,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.86,74,s,4,0.42,0.737,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.86,76,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.86,78,s,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.86,79,s,11,0.72,0.671,"rgb(255.0, 184.0, 184.0)"
0.86,80,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.86,81,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.86,82,s,4,3.8,0.0458,"rgb(0.0, 0.0, 255.0)"
0.86,83,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.86,84,s,8,2.11,0.0917,"rgb(0.0, 0.0, 255.0)"
0.86,85,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.86,86,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.86,87,s,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.86,88,s,10,0.14,0.0131,"rgb(255.0, 34.0, 34.0)"
0.86,89,s,15,0.09,0.000402,"rgb(255.0, 22.0, 22.0)"
0.86,90,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.86,91,s,11,0.13,0.00657,"rgb(255.0, 32.0, 32.0)"
0.86,92,s,12,0.25,0.0304,"rgb(255.0, 64.0, 64.0)"
0.86,93,s,5,0.32,0.389,"rgb(255.0, 80.0, 80.0)"
0.86,94,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.86,95,s,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.86,96,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.86,97,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.86,98,s,16,0.29,0.0177,"rgb(255.0, 73.99999999999999, 73.99999999999999)"
0.86,99,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.87,3,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.87,24,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.87,41,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.87,44,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.87,48,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.87,51,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.87,52,s,5,1.9,0.211,"rgb(24.0, 24.0, 255.0)"
0.87,54,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.87,56,s,2,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.87,57,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.87,58,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.87,59,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.87,61,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.87,62,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.87,63,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.87,64,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.87,65,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.87,67,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.87,68,s,9,0.36,0.194,"rgb(255.0, 92.0, 92.0)"
0.87,69,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.87,70,s,6,0.63,0.777,"rgb(255.0, 160.0, 160.0)"
0.87,71,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.87,72,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.87,73,s,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.87,74,s,4,0.42,0.737,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.87,76,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.87,78,s,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.87,79,s,11,0.72,0.671,"rgb(255.0, 184.0, 184.0)"
0.87,80,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.87,81,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.87,82,s,4,3.8,0.0458,"rgb(0.0, 0.0, 255.0)"
0.87,83,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.87,84,s,8,2.11,0.0917,"rgb(0.0, 0.0, 255.0)"
0.87,85,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.87,86,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.87,87,s,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.87,88,s,10,0.14,0.0131,"rgb(255.0, 34.0, 34.0)"
0.87,89,s,15,0.09,0.000402,"rgb(255.0, 22.0, 22.0)"
0.87,90,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.87,91,s,11,0.13,0.00657,"rgb(255.0, 32.0, 32.0)"
0.87,92,s,12,0.25,0.0304,"rgb(255.0, 64.0, 64.0)"
0.87,93,s,5,0.32,0.389,"rgb(255.0, 80.0, 80.0)"
0.87,94,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.87,95,s,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.87,96,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.87,97,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.87,98,s,16,0.29,0.0177,"rgb(255.0, 73.99999999999999, 73.99999999999999)"
0.87,99,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.88,3,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.88,24,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.88,41,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.88,44,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.88,48,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.88,51,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.88,52,s,5,1.9,0.211,"rgb(24.0, 24.0, 255.0)"
0.88,54,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.88,56,s,2,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.88,57,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.88,58,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.88,59,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.88,61,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.88,62,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.88,63,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.88,64,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.88,65,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.88,67,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.88,68,s,9,0.36,0.194,"rgb(255.0, 92.0, 92.0)"
0.88,69,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.88,70,s,6,0.63,0.777,"rgb(255.0, 160.0, 160.0)"
0.88,71,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.88,72,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.88,73,s,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.88,74,s,4,0.42,0.737,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.88,76,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.88,78,s,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.88,79,s,11,0.72,0.671,"rgb(255.0, 184.0, 184.0)"
0.88,80,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.88,81,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.88,82,s,4,3.8,0.0458,"rgb(0.0, 0.0, 255.0)"
0.88,83,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.88,84,s,8,2.11,0.0917,"rgb(0.0, 0.0, 255.0)"
0.88,85,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.88,86,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.88,87,s,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.88,88,s,10,0.14,0.0131,"rgb(255.0, 34.0, 34.0)"
0.88,89,s,15,0.09,0.000402,"rgb(255.0, 22.0, 22.0)"
0.88,90,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.88,91,s,11,0.13,0.00657,"rgb(255.0, 32.0, 32.0)"
0.88,92,s,12,0.25,0.0304,"rgb(255.0, 64.0, 64.0)"
0.88,93,s,5,0.32,0.389,"rgb(255.0, 80.0, 80.0)"
0.88,94,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.88,95,s,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.88,96,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.88,97,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.88,98,s,16,0.29,0.0177,"rgb(255.0, 73.99999999999999, 73.99999999999999)"
0.88,99,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.89,1,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.89,3,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.89,24,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.89,41,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.89,44,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.89,48,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.89,51,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.89,52,s,5,1.9,0.211,"rgb(24.0, 24.0, 255.0)"
0.89,54,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.89,56,s,2,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.89,57,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.89,58,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.89,59,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.89,61,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.89,62,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.89,63,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.89,64,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.89,65,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.89,67,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.89,68,s,9,0.36,0.194,"rgb(255.0, 92.0, 92.0)"
0.89,69,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.89,70,s,6,0.63,0.777,"rgb(255.0, 160.0, 160.0)"
0.89,71,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.89,72,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.89,73,s,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.89,74,s,4,0.42,0.737,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.89,76,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.89,78,s,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.89,79,s,11,0.72,0.671,"rgb(255.0, 184.0, 184.0)"
0.89,80,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.89,81,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.89,82,s,4,3.8,0.0458,"rgb(0.0, 0.0, 255.0)"
0.89,83,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.89,84,s,8,2.11,0.0917,"rgb(0.0, 0.0, 255.0)"
0.89,85,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
