Hydrophobicity cutoff,Blob length,Blob hydrophobicity class,total SNPs,Enrichment,p value,color
0.03,98,p,11,0.28,0.0572,"rgb(255.0, 142.0, 142.0)"
0.03,99,p,18,0.16,0.000597,"rgb(255.0, 80.0, 80.0)"
0.03,100,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.04,2,p,141,1.12,0.362,"rgb(255, 0, 0)"
0.04,4,p,18,0.81,0.733,"rgb(96.0, 96.0, 255.0)"
0.04,5,p,18,0.63,0.328,"rgb(188.0, 188.0, 255.0)"
0.04,6,p,25,1.17,0.531,"rgb(255, 0, 0)"
0.04,7,p,14,0.95,1.0,"rgb(24.0, 24.0, 255.0)"
0.04,8,p,21,1.15,0.608,"rgb(255, 0, 0)"
0.04,9,p,24,0.76,0.558,"rgb(121.99999999999999, 121.99999999999999, 255.0)"
0.04,10,p,19,0.74,0.517,"rgb(131.99999999999997, 131.99999999999997, 255.0)"
0.04,11,p,19,1.74,0.07,"rgb(255, 0, 0)"
0.04,13,p,17,1.13,0.704,"rgb(255, 0, 0)"
0.04,14,p,25,1.9,0.0188,"rgb(255, 0, 0)"
0.04,15,p,20,0.22,0.00147,"rgb(255.0, 112.0, 112.0)"
0.04,16,p,31,0.44,0.0131,"rgb(255.0, 224.0, 224.0)"
0.04,17,p,31,0.8,0.519,"rgb(102.0, 102.0, 255.0)"
0.04,18,p,21,0.13,7.89e-05,"rgb(255.0, 65.99999999999999, 65.99999999999999)"
0.04,19,p,31,0.92,0.894,"rgb(40.0, 40.0, 255.0)"
0.04,20,p,25,0.49,0.0611,"rgb(255.0, 250.0, 250.0)"
0.04,21,p,43,0.75,0.327,"rgb(126.0, 126.0, 255.0)"
0.04,22,p,36,0.56,0.054,"rgb(224.0, 224.0, 255.0)"
0.04,23,p,44,0.28,1.28e-05,"rgb(255.0, 142.0, 142.0)"
0.04,24,p,51,0.82,0.418,"rgb(92.00000000000001, 92.00000000000001, 255.0)"
0.04,25,p,28,0.51,0.0568,"rgb(250.0, 250.0, 255.0)"
0.04,27,p,39,0.79,0.421,"rgb(105.99999999999999, 105.99999999999999, 255.0)"
0.04,28,p,45,0.52,0.0123,"rgb(244.0, 244.0, 255.0)"
0.04,29,p,42,0.63,0.0881,"rgb(188.0, 188.0, 255.0)"
0.04,30,p,44,0.8,0.446,"rgb(102.0, 102.0, 255.0)"
0.04,31,p,26,0.3,0.00189,"rgb(255.0, 152.0, 152.0)"
0.04,32,p,41,0.22,1.43e-06,"rgb(255.0, 112.0, 112.0)"
0.04,33,p,46,0.55,0.0216,"rgb(230.0, 230.0, 255.0)"
0.04,34,p,54,1.09,0.601,"rgb(255, 0, 0)"
0.04,35,p,38,0.29,6.69e-05,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.04,36,p,50,1.17,0.438,"rgb(255, 0, 0)"
0.04,37,p,42,0.51,0.0131,"rgb(250.0, 250.0, 255.0)"
0.04,38,p,34,0.53,0.0377,"rgb(240.0, 240.0, 255.0)"
0.04,39,p,39,0.63,0.12,"rgb(188.0, 188.0, 255.0)"
0.04,40,p,45,0.85,0.587,"rgb(76.00000000000001, 76.00000000000001, 255.0)"
0.04,41,p,59,0.87,0.567,"rgb(65.99999999999999, 65.99999999999999, 255.0)"
0.04,42,p,59,1.15,0.477,"rgb(255, 0, 0)"
0.04,43,p,35,0.32,0.000386,"rgb(255.0, 162.0, 162.0)"
0.04,44,p,72,1.27,0.158,"rgb(255, 0, 0)"
0.04,45,p,41,0.52,0.0206,"rgb(244.0, 244.0, 255.0)"
0.04,47,p,55,0.43,0.000546,"rgb(255.0, 220.0, 220.0)"
0.04,48,p,42,0.13,7.66e-09,"rgb(255.0, 65.99999999999999, 65.99999999999999)"
0.04,49,p,31,0.8,0.519,"rgb(102.0, 102.0, 255.0)"
0.04,50,p,31,0.3,0.000637,"rgb(255.0, 152.0, 152.0)"
0.04,51,p,82,0.46,5.87e-05,"rgb(255.0, 234.0, 234.0)"
0.04,52,p,35,0.32,0.000386,"rgb(255.0, 162.0, 162.0)"
0.04,53,p,48,0.7,0.155,"rgb(152.0, 152.0, 255.0)"
0.04,54,p,43,0.91,0.821,"rgb(46.00000000000001, 46.00000000000001, 255.0)"
0.04,55,p,78,1.03,0.797,"rgb(255, 0, 0)"
0.04,56,p,52,0.73,0.201,"rgb(138.00000000000003, 138.00000000000003, 255.0)"
0.04,57,p,50,0.36,8.98e-05,"rgb(255.0, 184.0, 184.0)"
0.04,58,p,68,0.57,0.00644,"rgb(220.0, 220.0, 255.0)"
0.04,59,p,76,2.44,2.75e-08,"rgb(255, 0, 0)"
0.04,60,p,81,2.27,1.53e-07,"rgb(255, 0, 0)"
0.04,61,p,56,0.6,0.0276,"rgb(204.0, 204.0, 255.0)"
0.04,62,p,54,1.58,0.0153,"rgb(255, 0, 0)"
0.04,63,p,66,0.88,0.588,"rgb(60.000000000000014, 60.000000000000014, 255.0)"
0.04,64,p,76,1.34,0.0774,"rgb(255, 0, 0)"
0.04,65,p,39,0.38,0.000942,"rgb(255.0, 194.0, 194.0)"
0.04,66,p,47,0.54,0.014,"rgb(234.0, 234.0, 255.0)"
0.04,68,p,60,0.91,0.703,"rgb(46.00000000000001, 46.00000000000001, 255.0)"
0.04,69,p,42,1.86,0.00371,"rgb(255, 0, 0)"
0.04,70,p,41,0.18,1.59e-07,"rgb(255.0, 92.0, 92.0)"
0.04,71,p,81,1.67,0.00113,"rgb(255, 0, 0)"
0.04,72,p,75,1.7,0.0013,"rgb(255, 0, 0)"
0.04,73,p,46,0.31,2.56e-05,"rgb(255.0, 158.0, 158.0)"
0.04,74,p,86,1.6,0.00239,"rgb(255, 0, 0)"
0.04,75,p,51,0.89,0.68,"rgb(56.0, 56.0, 255.0)"
0.04,76,p,89,1.78,0.000126,"rgb(255, 0, 0)"
0.04,77,p,43,0.75,0.327,"rgb(126.0, 126.0, 255.0)"
0.04,78,p,74,0.47,0.000212,"rgb(255.0, 240.0, 240.0)"
0.04,79,p,67,1.03,0.853,"rgb(255, 0, 0)"
0.04,80,p,47,0.34,8.55e-05,"rgb(255.0, 174.0, 174.0)"
0.04,81,p,43,0.38,0.000558,"rgb(255.0, 194.0, 194.0)"
0.04,82,p,29,0.26,0.000313,"rgb(255.0, 131.99999999999997, 131.99999999999997)"
0.04,83,p,73,0.66,0.0342,"rgb(174.0, 174.0, 255.0)"
0.04,84,p,39,0.63,0.12,"rgb(188.0, 188.0, 255.0)"
0.04,85,p,40,0.32,0.000132,"rgb(255.0, 162.0, 162.0)"
0.04,86,p,54,0.32,9.64e-06,"rgb(255.0, 162.0, 162.0)"
0.04,87,p,42,0.3,4.14e-05,"rgb(255.0, 152.0, 152.0)"
0.04,88,p,86,1.33,0.067,"rgb(255, 0, 0)"
0.04,89,p,58,0.37,2.39e-05,"rgb(255.0, 188.0, 188.0)"
0.04,90,p,70,1.01,0.928,"rgb(255, 0, 0)"
0.04,91,p,89,1.48,0.0103,"rgb(255, 0, 0)"
0.04,92,p,36,0.07,1.64e-09,"rgb(255.0, 34.0, 34.0)"
0.04,93,p,59,0.93,0.846,"rgb(33.99999999999999, 33.99999999999999, 255.0)"
0.04,94,p,61,0.88,0.638,"rgb(60.000000000000014, 60.000000000000014, 255.0)"
0.04,95,p,52,0.34,2.97e-05,"rgb(255.0, 174.0, 174.0)"
0.04,96,p,25,0.49,0.0611,"rgb(255.0, 250.0, 250.0)"
0.04,97,p,51,0.69,0.14,"rgb(158.0, 158.0, 255.0)"
0.04,98,p,61,0.94,0.849,"rgb(30.000000000000007, 30.000000000000007, 255.0)"
0.04,99,p,55,0.43,0.000546,"rgb(255.0, 220.0, 220.0)"
0.04,100,p,59,0.26,7.93e-08,"rgb(255.0, 131.99999999999997, 131.99999999999997)"
0.05,2,p,158,1.18,0.17,"rgb(255, 0, 0)"
0.05,4,p,19,0.74,0.517,"rgb(131.99999999999997, 131.99999999999997, 255.0)"
0.05,5,p,19,0.59,0.212,"rgb(208.0, 208.0, 255.0)"
0.05,6,p,28,1.46,0.155,"rgb(255, 0, 0)"
0.05,7,p,16,0.76,0.719,"rgb(121.99999999999999, 121.99999999999999, 255.0)"
0.05,8,p,21,0.78,0.637,"rgb(112.0, 112.0, 255.0)"
0.05,9,p,30,0.85,0.69,"rgb(76.00000000000001, 76.00000000000001, 255.0)"
0.05,10,p,17,0.53,0.19,"rgb(240.0, 240.0, 255.0)"
0.05,11,p,22,1.83,0.0364,"rgb(255, 0, 0)"
0.05,13,p,19,1.41,0.256,"rgb(255, 0, 0)"
0.05,14,p,16,0.42,0.0737,"rgb(255.0, 214.0, 214.0)"
0.05,15,p,32,1.12,0.585,"rgb(255, 0, 0)"
0.05,16,p,37,0.47,0.012,"rgb(255.0, 240.0, 240.0)"
0.05,17,p,38,0.74,0.3,"rgb(131.99999999999997, 131.99999999999997, 255.0)"
0.05,18,p,20,0.14,0.000155,"rgb(255.0, 70.0, 70.0)"
0.05,19,p,39,0.63,0.12,"rgb(188.0, 188.0, 255.0)"
0.05,20,p,24,0.52,0.0983,"rgb(244.0, 244.0, 255.0)"
0.05,21,p,45,0.77,0.337,"rgb(116.00000000000001, 116.00000000000001, 255.0)"
0.05,22,p,44,0.66,0.115,"rgb(174.0, 174.0, 255.0)"
0.05,23,p,45,0.32,4.54e-05,"rgb(255.0, 162.0, 162.0)"
0.05,24,p,56,0.76,0.252,"rgb(121.99999999999999, 121.99999999999999, 255.0)"
0.05,25,p,33,0.55,0.0589,"rgb(230.0, 230.0, 255.0)"
0.05,27,p,37,0.86,0.718,"rgb(70.0, 70.0, 255.0)"
0.05,28,p,45,0.52,0.0123,"rgb(244.0, 244.0, 255.0)"
0.05,29,p,49,0.61,0.0491,"rgb(198.0, 198.0, 255.0)"
0.05,30,p,46,0.74,0.25,"rgb(131.99999999999997, 131.99999999999997, 255.0)"
0.05,31,p,28,0.28,0.000574,"rgb(255.0, 142.0, 142.0)"
0.05,32,p,50,0.28,2.46e-06,"rgb(255.0, 142.0, 142.0)"
0.05,33,p,41,0.36,0.000431,"rgb(255.0, 184.0, 184.0)"
0.05,34,p,66,1.06,0.707,"rgb(255, 0, 0)"
0.05,35,p,40,0.32,0.000132,"rgb(255.0, 162.0, 162.0)"
0.05,36,p,52,1.09,0.669,"rgb(255, 0, 0)"
0.05,37,p,50,0.4,0.000333,"rgb(255.0, 204.0, 204.0)"
0.05,38,p,35,0.51,0.0238,"rgb(250.0, 250.0, 255.0)"
0.05,39,p,40,0.61,0.0813,"rgb(198.0, 198.0, 255.0)"
0.05,40,p,45,0.93,0.825,"rgb(33.99999999999999, 33.99999999999999, 255.0)"
0.05,41,p,60,0.85,0.51,"rgb(76.00000000000001, 76.00000000000001, 255.0)"
0.05,42,p,58,1.18,0.354,"rgb(255, 0, 0)"
0.05,43,p,33,0.28,0.000195,"rgb(255.0, 142.0, 142.0)"
0.05,44,p,77,1.11,0.482,"rgb(255, 0, 0)"
0.05,45,p,46,0.45,0.00255,"rgb(255.0, 230.0, 230.0)"
0.05,47,p,56,0.42,0.00033,"rgb(255.0, 214.0, 214.0)"
0.05,48,p,49,0.25,6.3e-07,"rgb(255.0, 128.0, 128.0)"
0.05,49,p,37,0.61,0.0898,"rgb(198.0, 198.0, 255.0)"
0.05,50,p,44,0.8,0.446,"rgb(102.0, 102.0, 255.0)"
0.05,51,p,89,0.44,1.09e-05,"rgb(255.0, 224.0, 224.0)"
0.05,52,p,35,0.26,5.86e-05,"rgb(255.0, 131.99999999999997, 131.99999999999997)"
0.05,53,p,52,0.62,0.0447,"rgb(194.0, 194.0, 255.0)"
0.05,54,p,46,0.89,0.744,"rgb(56.0, 56.0, 255.0)"
0.05,55,p,81,1.01,0.867,"rgb(255, 0, 0)"
0.05,56,p,55,0.67,0.0898,"rgb(168.0, 168.0, 255.0)"
0.05,57,p,56,0.46,0.00107,"rgb(255.0, 234.0, 234.0)"
0.05,58,p,71,0.53,0.00183,"rgb(240.0, 240.0, 255.0)"
0.05,59,p,81,2.4,2.3e-08,"rgb(255, 0, 0)"
0.05,60,p,83,2.13,1.26e-06,"rgb(255, 0, 0)"
0.05,61,p,59,0.75,0.227,"rgb(126.0, 126.0, 255.0)"
0.05,62,p,60,1.36,0.0933,"rgb(255, 0, 0)"
0.05,63,p,68,0.83,0.427,"rgb(86.00000000000006, 86.00000000000006, 255.0)"
0.05,64,p,81,1.18,0.296,"rgb(255, 0, 0)"
0.05,65,p,38,0.39,0.00161,"rgb(255.0, 198.0, 198.0)"
0.05,66,p,49,0.61,0.0491,"rgb(198.0, 198.0, 255.0)"
0.05,68,p,56,1.02,0.84,"rgb(255, 0, 0)"
0.05,69,p,51,1.54,0.0254,"rgb(255, 0, 0)"
0.05,70,p,41,0.18,1.59e-07,"rgb(255.0, 92.0, 92.0)"
0.05,71,p,100,1.49,0.00586,"rgb(255, 0, 0)"
0.05,72,p,74,1.76,0.00054,"rgb(255, 0, 0)"
0.05,73,p,50,0.32,1.57e-05,"rgb(255.0, 162.0, 162.0)"
0.05,74,p,85,1.73,0.000454,"rgb(255, 0, 0)"
0.05,75,p,54,0.81,0.377,"rgb(96.0, 96.0, 255.0)"
0.05,76,p,91,1.77,0.000113,"rgb(255, 0, 0)"
0.05,77,p,46,0.61,0.0542,"rgb(198.0, 198.0, 255.0)"
0.05,78,p,69,0.52,0.0016,"rgb(244.0, 244.0, 255.0)"
0.05,79,p,75,0.89,0.61,"rgb(56.0, 56.0, 255.0)"
0.05,80,p,51,0.31,8.86e-06,"rgb(255.0, 158.0, 158.0)"
0.05,81,p,53,0.77,0.28,"rgb(116.00000000000001, 116.00000000000001, 255.0)"
0.05,82,p,31,0.44,0.0131,"rgb(255.0, 224.0, 224.0)"
0.05,83,p,74,0.65,0.0292,"rgb(178.0, 178.0, 255.0)"
0.05,84,p,39,0.5,0.014,"rgb(254.0, 254.0, 255.0)"
0.05,85,p,54,0.22,2.87e-08,"rgb(255.0, 112.0, 112.0)"
0.05,86,p,59,0.29,5.42e-07,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.05,87,p,42,0.3,4.14e-05,"rgb(255.0, 152.0, 152.0)"
0.05,88,p,91,1.19,0.249,"rgb(255, 0, 0)"
0.05,89,p,66,0.44,0.000143,"rgb(255.0, 224.0, 224.0)"
0.05,90,p,70,1.01,0.928,"rgb(255, 0, 0)"
0.05,91,p,90,1.45,0.0145,"rgb(255, 0, 0)"
0.05,92,p,37,0.11,1.84e-08,"rgb(255.0, 56.0, 56.0)"
0.05,93,p,59,0.93,0.846,"rgb(33.99999999999999, 33.99999999999999, 255.0)"
0.05,94,p,65,0.9,0.648,"rgb(49.99999999999999, 49.99999999999999, 255.0)"
0.05,95,p,59,0.47,0.00102,"rgb(255.0, 240.0, 240.0)"
0.05,96,p,31,0.44,0.0131,"rgb(255.0, 224.0, 224.0)"
0.05,97,p,53,0.65,0.0698,"rgb(178.0, 178.0, 255.0)"
0.05,98,p,68,0.89,0.593,"rgb(56.0, 56.0, 255.0)"
0.05,99,p,55,0.39,0.000118,"rgb(255.0, 198.0, 198.0)"
0.05,100,p,69,0.45,0.00014,"rgb(255.0, 230.0, 230.0)"
0.06,2,p,238,1.07,0.456,"rgb(255, 0, 0)"
0.06,4,p,37,0.61,0.0898,"rgb(198.0, 198.0, 255.0)"
0.06,5,p,32,0.58,0.0907,"rgb(214.00000000000006, 214.00000000000006, 255.0)"
0.06,6,p,63,1.23,0.232,"rgb(255, 0, 0)"
0.06,7,p,35,0.85,0.623,"rgb(76.00000000000001, 76.00000000000001, 255.0)"
0.06,8,p,48,0.63,0.0719,"rgb(188.0, 188.0, 255.0)"
0.06,9,p,48,0.83,0.529,"rgb(86.00000000000006, 86.00000000000006, 255.0)"
0.06,10,p,31,0.8,0.519,"rgb(102.0, 102.0, 255.0)"
0.06,11,p,39,1.64,0.0273,"rgb(255, 0, 0)"
0.06,13,p,55,1.22,0.286,"rgb(255, 0, 0)"
0.06,14,p,44,1.06,0.73,"rgb(255, 0, 0)"
0.06,15,p,49,0.95,0.915,"rgb(24.0, 24.0, 255.0)"
0.06,16,p,75,1.05,0.725,"rgb(255, 0, 0)"
0.06,17,p,76,0.87,0.502,"rgb(65.99999999999999, 65.99999999999999, 255.0)"
0.06,18,p,41,0.18,1.59e-07,"rgb(255.0, 92.0, 92.0)"
0.06,19,p,77,0.65,0.0219,"rgb(178.0, 178.0, 255.0)"
0.06,20,p,44,0.28,1.28e-05,"rgb(255.0, 142.0, 142.0)"
0.06,21,p,86,0.91,0.69,"rgb(46.00000000000001, 46.00000000000001, 255.0)"
0.06,22,p,92,0.64,0.0114,"rgb(184.0, 184.0, 255.0)"
0.06,23,p,114,0.61,0.00159,"rgb(198.0, 198.0, 255.0)"
0.06,24,p,102,0.75,0.0902,"rgb(126.0, 126.0, 255.0)"
0.06,25,p,81,1.37,0.0469,"rgb(255, 0, 0)"
0.06,27,p,90,1.01,0.873,"rgb(255, 0, 0)"
0.06,28,p,75,0.56,0.00367,"rgb(224.0, 224.0, 255.0)"
0.06,29,p,114,1.36,0.0223,"rgb(255, 0, 0)"
0.06,30,p,74,0.57,0.0044,"rgb(220.0, 220.0, 255.0)"
0.06,31,p,87,0.63,0.0116,"rgb(188.0, 188.0, 255.0)"
0.06,32,p,77,0.54,0.00159,"rgb(234.0, 234.0, 255.0)"
0.06,33,p,70,0.44,8.56e-05,"rgb(255.0, 224.0, 224.0)"
0.06,34,p,100,0.85,0.343,"rgb(76.00000000000001, 76.00000000000001, 255.0)"
0.06,35,p,90,0.73,0.0852,"rgb(138.00000000000003, 138.00000000000003, 255.0)"
0.06,36,p,88,1.16,0.319,"rgb(255, 0, 0)"
0.06,37,p,90,0.23,2.34e-12,"rgb(255.0, 116.0, 116.0)"
0.06,38,p,70,0.47,0.000353,"rgb(255.0, 240.0, 240.0)"
0.06,39,p,63,0.43,0.000194,"rgb(255.0, 220.0, 220.0)"
0.06,40,p,82,0.62,0.0118,"rgb(194.0, 194.0, 255.0)"
0.06,41,p,108,1.18,0.228,"rgb(255, 0, 0)"
0.06,42,p,147,0.92,0.582,"rgb(40.0, 40.0, 255.0)"
0.06,43,p,65,0.61,0.0171,"rgb(198.0, 198.0, 255.0)"
0.06,44,p,114,1.22,0.138,"rgb(255, 0, 0)"
0.06,45,p,94,0.57,0.000986,"rgb(220.0, 220.0, 255.0)"
0.06,47,p,92,0.61,0.00512,"rgb(198.0, 198.0, 255.0)"
0.06,48,p,99,0.72,0.0547,"rgb(142.0, 142.0, 255.0)"
0.06,49,p,88,1.06,0.684,"rgb(255, 0, 0)"
0.06,50,p,102,0.53,0.000144,"rgb(240.0, 240.0, 255.0)"
0.06,51,p,109,0.71,0.0261,"rgb(147.99999999999997, 147.99999999999997, 255.0)"
0.06,52,p,86,0.55,0.00102,"rgb(230.0, 230.0, 255.0)"
0.06,53,p,99,0.53,0.000153,"rgb(240.0, 240.0, 255.0)"
0.06,54,p,150,1.7,5.56e-06,"rgb(255, 0, 0)"
0.06,55,p,128,0.96,0.792,"rgb(20.000000000000014, 20.000000000000014, 255.0)"
0.06,56,p,90,0.36,8.32e-08,"rgb(255.0, 184.0, 184.0)"
0.06,57,p,113,1.12,0.383,"rgb(255, 0, 0)"
0.06,58,p,122,0.74,0.046,"rgb(131.99999999999997, 131.99999999999997, 255.0)"
0.06,59,p,105,0.85,0.319,"rgb(76.00000000000001, 76.00000000000001, 255.0)"
0.06,60,p,129,1.88,4.4e-07,"rgb(255, 0, 0)"
0.06,61,p,80,0.58,0.00375,"rgb(214.00000000000006, 214.00000000000006, 255.0)"
0.06,62,p,85,0.59,0.0038,"rgb(208.0, 208.0, 255.0)"
0.06,63,p,112,0.63,0.00269,"rgb(188.0, 188.0, 255.0)"
0.06,64,p,97,0.49,3.7e-05,"rgb(255.0, 250.0, 250.0)"
0.06,65,p,129,1.37,0.0121,"rgb(255, 0, 0)"
0.06,66,p,92,0.74,0.0882,"rgb(131.99999999999997, 131.99999999999997, 255.0)"
0.06,68,p,89,0.82,0.282,"rgb(92.00000000000001, 92.00000000000001, 255.0)"
0.06,69,p,128,1.31,0.033,"rgb(255, 0, 0)"
0.06,70,p,99,0.63,0.00666,"rgb(188.0, 188.0, 255.0)"
0.06,71,p,153,1.58,6.8e-05,"rgb(255, 0, 0)"
0.06,72,p,94,0.51,0.000142,"rgb(250.0, 250.0, 255.0)"
0.06,73,p,75,0.43,3.13e-05,"rgb(255.0, 220.0, 220.0)"
0.06,74,p,122,1.11,0.401,"rgb(255, 0, 0)"
0.06,75,p,107,0.79,0.144,"rgb(105.99999999999999, 105.99999999999999, 255.0)"
0.06,76,p,123,0.99,1.0,"rgb(4.000000000000014, 4.000000000000014, 255.0)"
0.06,77,p,110,0.64,0.00545,"rgb(184.0, 184.0, 255.0)"
0.06,78,p,81,0.44,3.01e-05,"rgb(255.0, 224.0, 224.0)"
0.06,79,p,123,0.73,0.0349,"rgb(138.00000000000003, 138.00000000000003, 255.0)"
0.06,80,p,81,0.5,0.000355,"rgb(254.0, 254.0, 255.0)"
0.06,81,p,86,1.05,0.742,"rgb(255, 0, 0)"
0.06,82,p,100,0.92,0.657,"rgb(40.0, 40.0, 255.0)"
0.06,83,p,108,0.56,0.000325,"rgb(224.0, 224.0, 255.0)"
0.06,84,p,78,1.33,0.0813,"rgb(255, 0, 0)"
0.06,85,p,124,1.35,0.0196,"rgb(255, 0, 0)"
0.06,86,p,86,0.34,3.41e-08,"rgb(255.0, 174.0, 174.0)"
0.06,87,p,55,0.25,1.22e-07,"rgb(255.0, 128.0, 128.0)"
0.06,88,p,122,0.53,3.32e-05,"rgb(240.0, 240.0, 255.0)"
0.06,89,p,95,0.48,3.15e-05,"rgb(255.0, 243.99999999999997, 243.99999999999997)"
0.06,90,p,87,0.26,1.08e-10,"rgb(255.0, 131.99999999999997, 131.99999999999997)"
0.06,91,p,132,2.01,1.34e-08,"rgb(255, 0, 0)"
0.06,92,p,66,0.2,1.29e-10,"rgb(255.0, 102.0, 102.0)"
0.06,93,p,84,0.95,0.871,"rgb(24.0, 24.0, 255.0)"
0.06,94,p,99,0.76,0.099,"rgb(121.99999999999999, 121.99999999999999, 255.0)"
0.06,95,p,69,0.48,0.000435,"rgb(255.0, 243.99999999999997, 243.99999999999997)"
0.06,96,p,113,0.94,0.726,"rgb(30.000000000000007, 30.000000000000007, 255.0)"
0.06,97,p,108,1.05,0.713,"rgb(255, 0, 0)"
0.06,98,p,85,0.34,5.93e-08,"rgb(255.0, 174.0, 174.0)"
0.06,99,p,100,0.54,0.000335,"rgb(234.0, 234.0, 255.0)"
0.06,100,p,103,0.98,1.0,"rgb(9.999999999999993, 9.999999999999993, 255.0)"
0.07,2,p,452,1.06,0.387,"rgb(255, 0, 0)"
0.07,4,p,73,0.79,0.239,"rgb(105.99999999999999, 105.99999999999999, 255.0)"
0.07,5,p,88,0.76,0.128,"rgb(121.99999999999999, 121.99999999999999, 255.0)"
0.07,6,p,98,0.91,0.602,"rgb(46.00000000000001, 46.00000000000001, 255.0)"
0.07,7,p,77,0.51,0.000586,"rgb(250.0, 250.0, 255.0)"
0.07,8,p,97,0.85,0.374,"rgb(76.00000000000001, 76.00000000000001, 255.0)"
0.07,9,p,105,1.03,0.824,"rgb(255, 0, 0)"
0.07,10,p,113,0.9,0.532,"rgb(49.99999999999999, 49.99999999999999, 255.0)"
0.07,11,p,112,1.41,0.0105,"rgb(255, 0, 0)"
0.07,13,p,131,0.78,0.0903,"rgb(112.0, 112.0, 255.0)"
0.07,14,p,110,0.78,0.116,"rgb(112.0, 112.0, 255.0)"
0.07,15,p,140,0.85,0.219,"rgb(76.00000000000001, 76.00000000000001, 255.0)"
0.07,16,p,120,1.04,0.781,"rgb(255, 0, 0)"
0.07,17,p,152,0.8,0.101,"rgb(102.0, 102.0, 255.0)"
0.07,18,p,107,0.96,0.829,"rgb(20.000000000000014, 20.000000000000014, 255.0)"
0.07,19,p,136,0.78,0.0847,"rgb(112.0, 112.0, 255.0)"
0.07,20,p,138,0.95,0.751,"rgb(24.0, 24.0, 255.0)"
0.07,21,p,161,0.52,1.06e-06,"rgb(244.0, 244.0, 255.0)"
0.07,22,p,205,1.07,0.486,"rgb(255, 0, 0)"
0.07,23,p,166,0.53,1.13e-06,"rgb(240.0, 240.0, 255.0)"
0.07,24,p,195,0.98,0.914,"rgb(9.999999999999993, 9.999999999999993, 255.0)"
0.07,25,p,133,0.84,0.231,"rgb(80.0, 80.0, 255.0)"
0.07,27,p,179,0.94,0.617,"rgb(30.000000000000007, 30.000000000000007, 255.0)"
0.07,28,p,178,0.99,1.0,"rgb(4.000000000000014, 4.000000000000014, 255.0)"
0.07,29,p,172,1.05,0.642,"rgb(255, 0, 0)"
0.07,30,p,164,0.88,0.303,"rgb(60.000000000000014, 60.000000000000014, 255.0)"
0.07,31,p,176,0.41,1.1e-11,"rgb(255.0, 208.0, 208.0)"
0.07,32,p,153,0.94,0.674,"rgb(30.000000000000007, 30.000000000000007, 255.0)"
0.07,33,p,133,0.45,1.02e-07,"rgb(255.0, 230.0, 230.0)"
0.07,34,p,154,0.7,0.00763,"rgb(152.0, 152.0, 255.0)"
0.07,35,p,173,0.8,0.0705,"rgb(102.0, 102.0, 255.0)"
0.07,36,p,142,0.88,0.356,"rgb(60.000000000000014, 60.000000000000014, 255.0)"
0.07,37,p,177,0.63,0.000219,"rgb(188.0, 188.0, 255.0)"
0.07,38,p,119,0.59,0.00069,"rgb(208.0, 208.0, 255.0)"
0.07,39,p,145,1.12,0.335,"rgb(255, 0, 0)"
0.07,40,p,121,0.54,5.07e-05,"rgb(234.0, 234.0, 255.0)"
0.07,41,p,126,0.98,0.947,"rgb(9.999999999999993, 9.999999999999993, 255.0)"
0.07,42,p,206,0.62,3.48e-05,"rgb(194.0, 194.0, 255.0)"
0.07,43,p,147,0.61,0.000344,"rgb(198.0, 198.0, 255.0)"
0.07,44,p,153,0.96,0.809,"rgb(20.000000000000014, 20.000000000000014, 255.0)"
0.07,45,p,123,0.76,0.062,"rgb(121.99999999999999, 121.99999999999999, 255.0)"
0.07,47,p,121,0.56,0.00013,"rgb(224.0, 224.0, 255.0)"
0.07,48,p,156,0.6,9.67e-05,"rgb(204.0, 204.0, 255.0)"
0.07,49,p,143,0.75,0.0322,"rgb(126.0, 126.0, 255.0)"
0.07,50,p,138,0.54,1.26e-05,"rgb(234.0, 234.0, 255.0)"
0.07,51,p,212,0.88,0.267,"rgb(60.000000000000014, 60.000000000000014, 255.0)"
0.07,52,p,152,1.05,0.665,"rgb(255, 0, 0)"
0.07,53,p,140,0.75,0.0353,"rgb(126.0, 126.0, 255.0)"
0.07,54,p,184,1.09,0.427,"rgb(255, 0, 0)"
0.07,55,p,200,1.08,0.447,"rgb(255, 0, 0)"
0.07,56,p,120,0.59,0.00047,"rgb(208.0, 208.0, 255.0)"
0.07,57,p,194,1.32,0.00766,"rgb(255, 0, 0)"
0.07,58,p,190,0.71,0.00302,"rgb(147.99999999999997, 147.99999999999997, 255.0)"
0.07,59,p,165,0.89,0.36,"rgb(56.0, 56.0, 255.0)"
0.07,60,p,143,1.12,0.365,"rgb(255, 0, 0)"
0.07,61,p,115,0.68,0.011,"rgb(162.0, 162.0, 255.0)"
0.07,62,p,161,1.32,0.0158,"rgb(255, 0, 0)"
0.07,63,p,142,0.57,5.04e-05,"rgb(220.0, 220.0, 255.0)"
0.07,64,p,133,0.49,1.2e-06,"rgb(255.0, 250.0, 250.0)"
0.07,65,p,141,0.94,0.707,"rgb(30.000000000000007, 30.000000000000007, 255.0)"
0.07,66,p,148,1.17,0.198,"rgb(255, 0, 0)"
0.07,68,p,143,0.97,0.9,"rgb(14.000000000000007, 14.000000000000007, 255.0)"
