Blob length,Hydrophobicity threshold H*,Number of dSNPs,Number of nSNPs,Total Number of SNPs,Enrichment of dSNPs,p value
58,0.26,94,66,160,1.81,1.52e-07
59,0.26,115,75,190,1.94,1.1e-10
60,0.26,79,90,169,1.11,0.341
61,0.26,101,60,161,2.13,1.01e-11
62,0.26,68,61,129,1.41,0.00599
63,0.26,67,49,116,1.73,3.46e-05
64,0.26,67,65,132,1.31,0.0355
65,0.26,56,53,109,1.34,0.036
66,0.26,63,48,111,1.66,0.000166
68,0.26,25,35,60,0.91,0.703
69,0.26,97,44,141,2.79,3.34e-18
70,0.26,11,33,44,0.42,0.00158
71,0.26,67,43,110,1.98,4.44e-07
72,0.26,12,21,33,0.72,0.324
73,0.26,25,24,49,1.32,0.166
74,0.26,30,33,63,1.15,0.431
75,0.26,24,24,48,1.27,0.248
76,0.26,32,25,57,1.62,0.00916
77,0.26,7,12,19,0.74,0.517
78,0.26,31,17,48,2.31,2.89e-05
79,0.26,7,89,96,0.1,9.61e-22
80,0.26,21,33,54,0.81,0.377
81,0.26,4,11,15,0.46,0.126
82,0.26,5,7,12,0.91,1.0
83,0.26,8,17,25,0.6,0.17
84,0.26,8,18,26,0.56,0.11
85,0.26,7,7,14,1.27,0.517
86,0.26,117,11,128,13.49,2.34e-87
87,0.26,37,16,53,2.93,1.94e-08
88,0.26,14,10,24,1.77,0.046
89,0.26,10,9,19,1.41,0.256
90,0.26,22,20,42,1.39,0.128
91,0.26,10,18,28,0.7,0.35
92,0.26,16,9,25,2.25,0.00357
93,0.26,1,5,6,0.25,0.201
94,0.26,2,13,15,0.2,0.00437
95,0.26,9,13,22,0.88,0.875
96,0.26,1,8,9,0.16,0.0262
97,0.26,6,15,21,0.51,0.107
98,0.26,3,4,7,0.95,1.0
99,0.26,5,3,8,2.11,0.0917
100,0.26,16,8,24,2.54,0.000857
2,0.27,103,194,297,0.67,2.04e-05
4,0.27,630,1066,1696,0.75,1.56e-14
5,0.27,750,1201,1951,0.79,1.81e-11
6,0.27,981,1467,2448,0.85,6.85e-08
7,0.27,878,1389,2267,0.8,4.86e-12
8,0.27,993,1297,2290,0.97,0.348
9,0.27,1045,1304,2349,1.02,0.601
10,0.27,1004,1368,2372,0.93,0.0201
11,0.27,973,1227,2200,1.01,0.857
13,0.27,895,1133,2028,1.0,0.959
14,0.27,825,1052,1877,0.99,0.888
15,0.27,771,985,1756,0.99,0.856
16,0.27,710,860,1570,1.05,0.221
17,0.27,761,870,1631,1.11,0.00454
18,0.27,693,889,1582,0.99,0.774
19,0.27,646,811,1457,1.01,0.795
20,0.27,706,689,1395,1.3,1.6e-11
21,0.27,831,699,1530,1.51,4.5400000000000004e-29
22,0.27,519,677,1196,0.97,0.527
23,0.27,486,556,1042,1.11,0.0238
24,0.27,523,579,1102,1.15,0.00217
25,0.27,416,597,1013,0.88,0.0106
27,0.27,407,503,910,1.03,0.596
28,0.27,408,438,846,1.18,0.000959
29,0.27,444,433,877,1.3,9.31e-08
30,0.27,387,541,928,0.91,0.0541
31,0.27,339,470,809,0.91,0.0997
32,0.27,356,376,732,1.2,0.00071
33,0.27,406,344,750,1.5,2.04e-14
34,0.27,288,455,743,0.8,0.000117
35,0.27,318,305,623,1.32,1.61e-06
36,0.27,214,232,446,1.17,0.0237
37,0.27,226,241,467,1.19,0.0108
38,0.27,231,201,432,1.46,5.68e-08
39,0.27,258,198,456,1.65,8.43e-14
40,0.27,184,173,357,1.35,9.28e-05
41,0.27,196,164,360,1.52,4.21e-08
42,0.27,123,166,289,0.94,0.511
43,0.27,121,172,293,0.89,0.228
44,0.27,150,126,276,1.51,2.12e-06
45,0.27,112,143,255,0.99,1.0
47,0.27,74,96,170,0.98,0.908
48,0.27,105,127,232,1.05,0.617
49,0.27,63,88,151,0.91,0.508
50,0.27,92,95,187,1.23,0.0559
51,0.27,74,85,159,1.1,0.392
52,0.27,107,71,178,1.91,1.16e-09
53,0.27,108,82,190,1.67,7.52e-07
54,0.27,69,89,158,0.98,0.952
55,0.27,55,52,107,1.34,0.0344
56,0.27,25,66,91,0.48,5.21e-05
57,0.27,94,53,147,2.25,3.53e-12
58,0.27,80,48,128,2.11,2.6e-09
59,0.27,91,69,160,1.67,4.89e-06
60,0.27,73,77,150,1.2,0.123
61,0.27,93,51,144,2.31,1.21e-12
62,0.27,47,43,90,1.39,0.0311
63,0.27,62,45,107,1.75,4.82e-05
64,0.27,48,40,88,1.52,0.00555
65,0.27,52,54,106,1.22,0.145
66,0.27,52,40,92,1.65,0.000679
68,0.27,22,22,44,1.27,0.277
69,0.27,93,40,133,2.95,6.19e-19
70,0.27,2,22,24,0.12,1.02e-05
71,0.27,67,27,94,3.15,2.15e-15
72,0.27,13,18,31,0.92,0.894
73,0.27,55,23,78,3.03,2.53e-12
74,0.27,24,25,49,1.22,0.31
75,0.27,18,21,39,1.09,0.711
76,0.27,11,13,24,1.07,0.754
77,0.27,6,8,14,0.95,1.0
78,0.27,23,12,35,2.43,0.000215
79,0.27,2,90,92,0.03,6.0199999999999995e-28
80,0.27,16,28,44,0.72,0.24
81,0.27,2,6,8,0.42,0.349
82,0.27,1,7,8,0.18,0.0519
83,0.27,9,12,21,0.95,1.0
84,0.27,3,6,9,0.63,0.642
85,0.27,3,4,7,0.95,1.0
86,0.27,125,9,134,17.61,9.31e-107
87,0.27,15,8,23,2.38,0.00225
88,0.27,11,8,19,1.74,0.07
89,0.27,23,6,29,4.86,1.42e-09
90,0.27,10,10,20,1.27,0.471
91,0.27,7,17,24,0.52,0.0983
92,0.27,8,8,16,1.27,0.425
93,0.27,5,5,10,1.27,0.607
94,0.27,0,16,16,0.0,6.73e-06
95,0.27,9,9,18,1.27,0.448
96,0.27,3,10,13,0.38,0.104
97,0.27,5,10,15,0.63,0.375
98,0.27,0,0,0,,
99,0.27,5,3,8,2.11,0.0917
100,0.27,15,9,24,2.11,0.00727
2,0.28,114,213,327,0.68,1.19e-05
4,0.28,692,1172,1864,0.75,5.99e-16
5,0.28,816,1340,2156,0.77,5.46e-15
6,0.28,1093,1572,2665,0.88,1.56e-05
7,0.28,938,1450,2388,0.82,1.82e-10
8,0.28,1072,1395,2467,0.97,0.399
9,0.28,1067,1394,2461,0.97,0.326
10,0.28,1050,1404,2454,0.95,0.0811
11,0.28,1017,1244,2261,1.04,0.243
13,0.28,899,1155,2054,0.99,0.699
14,0.28,805,1081,1886,0.94,0.099
15,0.28,821,1011,1832,1.03,0.399
16,0.28,715,846,1561,1.07,0.063
17,0.28,752,866,1618,1.1,0.0085
18,0.28,662,850,1512,0.99,0.77
19,0.28,648,761,1409,1.08,0.0502
20,0.28,651,669,1320,1.23,1.7e-07
21,0.28,746,653,1399,1.45,6.3e-22
22,0.28,484,658,1142,0.93,0.127
23,0.28,499,525,1024,1.21,4.42e-05
24,0.28,517,541,1058,1.21,1.97e-05
25,0.28,418,527,945,1.01,0.902
27,0.28,368,452,820,1.03,0.54
28,0.28,382,380,762,1.27,4.41e-06
29,0.28,452,407,859,1.41,3.82e-12
30,0.28,371,486,857,0.97,0.554
31,0.28,362,454,816,1.01,0.832
32,0.28,348,364,712,1.21,0.000463
33,0.28,386,291,677,1.68,3.01e-21
34,0.28,326,395,721,1.05,0.409
35,0.28,303,253,556,1.52,7.8e-12
36,0.28,179,195,374,1.16,0.0433
37,0.28,169,230,399,0.93,0.372
38,0.28,207,155,362,1.69,2.27e-12
39,0.28,221,168,389,1.67,1.81e-12
40,0.28,182,147,329,1.57,1.2e-08
41,0.28,142,126,268,1.43,5.54e-05
42,0.28,104,156,260,0.85,0.0861
43,0.28,112,148,260,0.96,0.711
44,0.28,128,86,214,1.89,7.43e-11
45,0.28,98,124,222,1.0,0.96
47,0.28,63,72,135,1.11,0.388
48,0.28,77,106,183,0.92,0.511
49,0.28,49,63,112,0.99,1.0
50,0.28,73,71,144,1.3,0.027
51,0.28,54,74,128,0.93,0.646
52,0.28,88,56,144,1.99,6.64e-09
53,0.28,95,81,176,1.49,0.000265
54,0.28,44,61,105,0.91,0.613
55,0.28,51,46,97,1.41,0.0196
56,0.28,32,47,79,0.86,0.459
57,0.28,64,44,108,1.84,8e-06
58,0.28,40,45,85,1.13,0.449
59,0.28,84,54,138,1.97,2.23e-08
60,0.28,64,56,120,1.45,0.00514
61,0.28,75,36,111,2.64,2.84e-13
62,0.28,30,43,73,0.88,0.605
63,0.28,58,41,99,1.79,4.36e-05
64,0.28,47,42,89,1.42,0.0232
65,0.28,47,49,96,1.22,0.171
66,0.28,48,30,78,2.03,1.13e-05
68,0.28,22,21,43,1.33,0.175
69,0.28,81,23,104,4.46,2.46e-27
70,0.28,22,20,42,1.39,0.128
71,0.28,53,16,69,4.2,2.23e-17
72,0.28,10,11,21,1.15,0.608
73,0.28,21,17,38,1.57,0.0533
74,0.28,8,24,32,0.42,0.00782
75,0.28,7,19,26,0.47,0.0374
76,0.28,15,11,26,1.73,0.0399
77,0.28,3,7,10,0.54,0.392
78,0.28,16,78,94,0.26,1.16e-11
79,0.28,2,9,11,0.28,0.0572
80,0.28,13,17,30,0.97,1.0
81,0.28,2,3,5,0.85,1.0
82,0.28,1,7,8,0.18,0.0519
83,0.28,12,9,21,1.69,0.0854
84,0.28,107,5,112,27.13,8.01e-111
85,0.28,2,8,10,0.32,0.106
86,0.28,18,6,24,3.8,2.58e-06
87,0.28,16,4,20,5.07,2.4e-07
88,0.28,13,1,14,16.48,3.53e-12
89,0.28,20,3,23,8.45,1.31e-12
90,0.28,6,7,13,1.09,0.829
91,0.28,6,20,26,0.38,0.0109
92,0.28,4,7,11,0.72,0.671
93,0.28,5,1,6,6.34,0.00133
94,0.28,0,14,14,0.0,2.94e-05
95,0.28,3,5,8,0.76,1.0
96,0.28,1,9,10,0.14,0.0131
97,0.28,0,9,9,0.0,0.00193
98,0.28,1,1,2,1.27,0.546
99,0.28,5,3,8,2.11,0.0917
100,0.28,15,14,29,1.36,0.226
2,0.29,112,250,362,0.57,5.39e-11
4,0.29,759,1304,2063,0.74,4.01e-19
5,0.29,913,1454,2367,0.8,3.56e-13
6,0.29,1222,1673,2895,0.93,0.00583
7,0.29,1060,1544,2604,0.87,2.69e-06
8,0.29,1087,1434,2521,0.96,0.188
9,0.29,1131,1446,2577,0.99,0.786
10,0.29,1071,1460,2531,0.93,0.015
11,0.29,1134,1281,2415,1.12,0.000101
13,0.29,917,1136,2053,1.02,0.477
14,0.29,831,1073,1904,0.98,0.613
15,0.29,800,1000,1800,1.01,0.678
16,0.29,738,800,1538,1.17,2.61e-05
17,0.29,688,832,1520,1.05,0.214
18,0.29,664,805,1469,1.05,0.245
19,0.29,579,694,1273,1.06,0.174
20,0.29,635,599,1234,1.34,7.26e-13
21,0.29,659,619,1278,1.35,1.33e-13
22,0.29,469,642,1111,0.93,0.0973
23,0.29,479,493,972,1.23,8.83e-06
24,0.29,509,521,1030,1.24,2.64e-06
25,0.29,411,445,856,1.17,0.00168
27,0.29,368,417,785,1.12,0.0328
28,0.29,356,339,695,1.33,2.01e-07
29,0.29,404,383,787,1.34,1.94e-08
30,0.29,320,471,791,0.86,0.00662
31,0.29,381,379,760,1.27,4.31e-06
32,0.29,292,318,610,1.16,0.0102
33,0.29,317,255,572,1.58,3.79e-14
34,0.29,316,359,675,1.12,0.0523
35,0.29,225,205,430,1.39,2.14e-06
36,0.29,154,189,343,1.03,0.681
37,0.29,166,199,365,1.06,0.471
38,0.29,202,130,332,1.97,3.14e-18
39,0.29,147,138,285,1.35,0.000447
40,0.29,153,116,269,1.67,3.68e-09
41,0.29,130,97,227,1.7,2.28e-08
42,0.29,102,125,227,1.03,0.724
43,0.29,89,103,192,1.1,0.374
44,0.29,89,78,167,1.45,0.000877
45,0.29,79,96,175,1.04,0.687
47,0.29,53,56,109,1.2,0.175
48,0.29,53,75,128,0.9,0.474
49,0.29,44,50,94,1.12,0.472
50,0.29,62,61,123,1.29,0.0509
51,0.29,84,49,133,2.17,2.7e-10
52,0.29,98,50,148,2.48,3.4e-15
53,0.29,69,57,126,1.53,0.000747
54,0.29,49,37,86,1.68,0.000773
55,0.29,47,42,89,1.42,0.0232
56,0.29,45,33,78,1.73,0.000763
57,0.29,62,38,100,2.07,3.23e-07
58,0.29,20,41,61,0.62,0.0274
59,0.29,24,41,65,0.74,0.159
60,0.29,53,47,100,1.43,0.0133
61,0.29,38,39,77,1.24,0.205
62,0.29,21,24,45,1.11,0.566
63,0.29,44,35,79,1.59,0.00401
64,0.29,33,39,72,1.07,0.652
65,0.29,25,30,55,1.06,0.757
66,0.29,25,17,42,1.86,0.00371
68,0.29,22,18,40,1.55,0.0454
69,0.29,82,17,99,6.12,9.760000000000001e-37
70,0.29,29,21,50,1.75,0.00444
71,0.29,53,13,66,5.17,3.7300000000000006e-21
72,0.29,5,8,13,0.79,0.841
73,0.29,4,4,8,1.27,0.565
74,0.29,1,11,12,0.12,0.00328
75,0.29,48,11,59,5.53,1.79e-20
76,0.29,8,6,14,1.69,0.157
77,0.29,4,8,12,0.63,0.545
78,0.29,10,79,89,0.16,4.46e-16
79,0.29,3,4,7,0.95,1.0
80,0.29,15,15,30,1.27,0.379
81,0.29,1,1,2,1.27,0.546
82,0.29,1,3,4,0.42,0.737
83,0.29,8,12,20,0.85,0.87
84,0.29,83,8,91,13.15,1.15e-61
85,0.29,0,3,3,0.0,0.185
86,0.29,4,7,11,0.72,0.671
87,0.29,15,3,18,6.34,3.42e-08
88,0.29,2,1,3,2.54,0.187
89,0.29,1,7,8,0.18,0.0519
90,0.29,6,1,7,7.61,0.000171
91,0.29,6,12,18,0.63,0.328
92,0.29,7,7,14,1.27,0.517
93,0.29,2,1,3,2.54,0.187
94,0.29,0,12,12,0.0,0.00013
95,0.29,2,2,4,1.27,0.674
96,0.29,1,8,9,0.16,0.0262
97,0.29,0,0,0,,
98,0.29,5,1,6,6.34,0.00133
99,0.29,0,3,3,0.0,0.185
100,0.29,24,11,35,2.77,1.38e-05
2,0.3,129,288,417,0.57,1.79e-12
4,0.3,816,1417,2233,0.73,6.36e-22
5,0.3,998,1532,2530,0.83,2.28e-10
6,0.3,1348,1789,3137,0.96,0.0861
7,0.3,1159,1629,2788,0.9,0.000295
8,0.3,1184,1451,2635,1.03,0.234
9,0.3,1213,1488,2701,1.03,0.24
10,0.3,1174,1511,2685,0.99,0.616
11,0.3,1089,1335,2424,1.03,0.259
13,0.3,955,1107,2062,1.09,0.00542
14,0.3,824,1049,1873,1.0,0.93
15,0.3,773,952,1725,1.03,0.416
16,0.3,703,778,1481,1.15,0.000358
17,0.3,635,824,1459,0.98,0.565
18,0.3,606,700,1306,1.1,0.0216
19,0.3,559,673,1232,1.05,0.22
20,0.3,587,555,1142,1.34,7.6e-12
21,0.3,574,579,1153,1.26,9.7e-08
22,0.3,475,589,1064,1.02,0.623
23,0.3,460,434,894,1.34,1.08e-09
24,0.3,462,454,916,1.29,1.19e-07
25,0.3,358,407,765,1.12,0.0405
27,0.3,281,374,655,0.95,0.43
28,0.3,333,334,667,1.26,3.32e-05
29,0.3,356,348,704,1.3,2.18e-06
30,0.3,301,453,754,0.84,0.00241
31,0.3,351,321,672,1.39,4.94e-09
32,0.3,259,296,555,1.11,0.0939
33,0.3,341,247,588,1.75,1.79e-21
34,0.3,260,292,552,1.13,0.051
35,0.3,199,158,357,1.6,6.65e-10
36,0.3,115,150,265,0.97,0.818
37,0.3,112,164,276,0.87,0.134
38,0.3,150,110,260,1.73,6.7e-10
39,0.3,186,121,307,1.95,1.73e-16
40,0.3,124,99,223,1.59,1.34e-06
41,0.3,69,81,150,1.08,0.491
42,0.3,92,91,183,1.28,0.0209
43,0.3,55,91,146,0.77,0.0508
44,0.3,66,71,137,1.18,0.181
45,0.3,75,72,147,1.32,0.0198
47,0.3,46,44,90,1.33,0.061
48,0.3,59,110,169,0.68,0.00213
49,0.3,30,35,65,1.09,0.633
50,0.3,52,52,104,1.27,0.0999
51,0.3,68,37,105,2.33,7.06e-10
52,0.3,44,44,88,1.27,0.125
53,0.3,59,49,108,1.53,0.00212
54,0.3,37,28,65,1.68,0.00372
55,0.3,45,34,79,1.68,0.0013
56,0.3,24,25,49,1.22,0.31
57,0.3,57,24,81,3.01,1.34e-12
58,0.3,8,27,35,0.38,0.00217
59,0.3,20,39,59,0.65,0.0572
60,0.3,22,29,51,0.96,1.0
61,0.3,40,34,74,1.49,0.0153
62,0.3,10,18,28,0.7,0.35
63,0.3,51,49,100,1.32,0.0528
64,0.3,19,17,36,1.42,0.131
65,0.3,8,13,21,0.78,0.637
66,0.3,21,11,32,2.42,0.000274
68,0.3,13,12,25,1.37,0.251
69,0.3,89,15,104,7.52,1.4599999999999999e-46
70,0.3,3,18,21,0.21,0.000774
71,0.3,67,13,80,6.53,5.79e-32
72,0.3,2,8,10,0.32,0.106
73,0.3,2,3,5,0.85,1.0
74,0.3,0,11,11,0.0,0.000445
75,0.3,48,6,54,10.14,1.9300000000000002e-31
76,0.3,4,6,10,0.85,1.0
77,0.3,2,5,7,0.51,0.453
78,0.3,11,7,18,1.99,0.0299
79,0.3,3,2,5,1.9,0.211
80,0.3,14,11,25,1.61,0.0853
81,0.3,1,1,2,1.27,0.546
82,0.3,3,4,7,0.95,1.0
83,0.3,65,10,75,8.24,9.82e-37
84,0.3,10,3,13,4.23,0.00018
85,0.3,0,3,3,0.0,0.185
86,0.3,4,8,12,0.63,0.545
87,0.3,15,2,17,9.51,1.63e-10
88,0.3,0,0,0,,
89,0.3,1,8,9,0.16,0.0262
90,0.3,6,1,7,7.61,0.000171
91,0.3,6,0,6,inf,0.0
92,0.3,15,18,33,1.06,0.79
93,0.3,2,1,3,2.54,0.187
94,0.3,2,4,6,0.63,0.777
95,0.3,0,1,1,0.0,1.0
96,0.3,1,7,8,0.18,0.0519
97,0.3,0,4,4,0.0,0.0846
98,0.3,0,1,1,0.0,1.0
99,0.3,0,2,2,0.0,0.417
100,0.3,16,3,19,6.76,5.01e-09
2,0.31,208,362,570,0.73,1.65e-06
4,0.31,1011,1604,2615,0.8,5.23e-14
5,0.31,1147,1726,2873,0.84,1.16e-09
6,0.31,1448,1984,3432,0.93,0.0023
7,0.31,1324,1761,3085,0.95,0.0744
8,0.31,1261,1547,2808,1.03,0.231
9,0.31,1225,1564,2789,0.99,0.816
10,0.31,1243,1459,2702,1.08,0.00598
11,0.31,1100,1322,2422,1.05,0.0725
13,0.31,962,1062,2024,1.15,2.07e-05
14,0.31,816,986,1802,1.05,0.168
15,0.31,707,891,1598,1.01,0.864
16,0.31,677,727,1404,1.18,2.05e-05
17,0.31,552,717,1269,0.98,0.581
18,0.31,549,592,1141,1.18,0.00019
19,0.31,508,536,1044,1.2,4.77e-05
20,0.31,523,458,981,1.45,9.04e-16
21,0.31,449,516,965,1.1,0.0383
22,0.31,404,454,858,1.13,0.0167
23,0.31,431,346,777,1.58,6.47e-19
24,0.31,343,357,700,1.22,0.000364
25,0.31,278,356,634,0.99,0.905
27,0.31,245,257,502,1.21,0.00383
28,0.31,298,263,561,1.44,2.9e-09
29,0.31,309,272,581,1.44,1.2e-09
30,0.31,276,290,566,1.21,0.00225
31,0.31,272,257,529,1.34,3.18e-06
32,0.31,207,207,414,1.27,0.000966
33,0.31,208,185,393,1.43,1.14e-06
34,0.31,182,159,341,1.45,1.96e-06
35,0.31,130,119,249,1.39,0.000354
36,0.31,97,106,203,1.16,0.139
37,0.31,105,123,228,1.08,0.416
38,0.31,94,91,185,1.31,0.0109
39,0.31,113,73,186,1.96,9.33e-11
40,0.31,51,79,130,0.82,0.163
41,0.31,88,56,144,1.99,6.64e-09
42,0.31,48,71,119,0.86,0.315
43,0.31,42,52,94,1.02,0.876
44,0.31,31,39,70,1.01,0.928
45,0.31,39,41,80,1.21,0.251
47,0.31,43,31,74,1.76,0.00054
48,0.31,47,79,126,0.75,0.0566
49,0.31,25,21,46,1.51,0.0477
50,0.31,43,33,76,1.65,0.00218
51,0.31,84,25,109,4.26,5.910000000000001e-27
52,0.31,53,30,83,2.24,1.6e-07
53,0.31,35,21,56,2.11,6.24e-05
54,0.31,18,17,35,1.34,0.216
55,0.31,25,24,49,1.32,0.166
56,0.31,19,14,33,1.72,0.023
57,0.31,24,21,45,1.45,0.083
58,0.31,15,25,40,0.76,0.366
59,0.31,10,23,33,0.55,0.0589
60,0.31,9,20,29,0.57,0.0998
61,0.31,38,10,48,4.82,1.07e-14
62,0.31,37,21,58,2.23,1.15e-05
63,0.31,13,21,34,0.78,0.46
64,0.31,31,7,38,5.61,5.86e-14
65,0.31,7,10,17,0.89,1.0
66,0.31,7,9,16,0.99,1.0
68,0.31,4,7,11,0.72,0.671
69,0.31,82,6,88,17.33,4.07e-70
70,0.31,2,14,16,0.18,0.00226
71,0.31,6,9,15,0.85,0.851
72,0.31,1,3,4,0.42,0.737
73,0.31,0,0,0,,
74,0.31,0,4,4,0.0,0.0846
75,0.31,9,5,14,2.28,0.0197
76,0.31,3,1,4,3.8,0.0458
77,0.31,0,1,1,0.0,1.0
78,0.31,10,4,14,3.17,0.00159
79,0.31,0,1,1,0.0,1.0
80,0.31,2,2,4,1.27,0.674
81,0.31,0,0,0,,
82,0.31,3,7,10,0.54,0.392
83,0.31,79,8,87,12.52,3.2300000000000003e-57
84,0.31,0,0,0,,
85,0.31,2,3,5,0.85,1.0
86,0.31,0,4,4,0.0,0.0846
87,0.31,2,2,4,1.27,0.674
88,0.31,0,0,0,,
89,0.31,0,1,1,0.0,1.0
90,0.31,6,1,7,7.61,0.000171
91,0.31,6,1,7,7.61,0.000171
92,0.31,10,14,24,0.91,0.881
93,0.31,0,1,1,0.0,1.0
94,0.31,2,2,4,1.27,0.674
95,0.31,6,0,6,inf,0.0
96,0.31,0,0,0,,
97,0.31,0,4,4,0.0,0.0846
98,0.31,0,1,1,0.0,1.0
99,0.31,0,2,2,0.0,0.417
100,0.31,0,1,1,0.0,1.0
2,0.32,226,380,606,0.75,1e-05
4,0.32,1093,1676,2769,0.83,3.88e-11
5,0.32,1151,1787,2938,0.82,4e-13
6,0.32,1472,2017,3489,0.93,0.0021
7,0.32,1357,1772,3129,0.97,0.274
8,0.32,1277,1574,2851,1.03,0.304
9,0.32,1194,1548,2742,0.98,0.439
10,0.32,1279,1473,2752,1.1,0.000552
11,0.32,1107,1319,2426,1.06,0.0374
13,0.32,970,1045,2015,1.18,5.29e-07
14,0.32,756,966,1722,0.99,0.854
15,0.32,725,838,1563,1.1,0.0125
16,0.32,634,661,1295,1.22,1.45e-06
17,0.32,516,683,1199,0.96,0.339
18,0.32,525,586,1111,1.14,0.00394
19,0.32,485,504,989,1.22,1.96e-05
20,0.32,486,444,930,1.39,5.43e-12
21,0.32,420,479,899,1.11,0.0316
22,0.32,427,415,842,1.3,1.08e-07
23,0.32,434,314,748,1.75,5.240000000000001e-27
24,0.32,325,328,653,1.26,6.35e-05
25,0.32,267,329,596,1.03,0.64
27,0.32,222,251,473,1.12,0.087
28,0.32,286,226,512,1.6,1.04e-13
29,0.32,278,242,520,1.46,2.94e-09
30,0.32,282,262,544,1.36,5.73e-07
31,0.32,231,254,485,1.15,0.0333
32,0.32,183,203,386,1.14,0.0744
33,0.32,200,162,362,1.57,3.18e-09
34,0.32,162,139,301,1.48,2.56e-06
35,0.32,145,106,251,1.73,9.43e-10
36,0.32,99,114,213,1.1,0.341
37,0.32,86,104,190,1.05,0.658
38,0.32,97,77,174,1.6,1.54e-05
39,0.32,87,59,146,1.87,9.66e-08
40,0.32,46,69,115,0.85,0.278
41,0.32,71,52,123,1.73,2.09e-05
42,0.32,34,60,94,0.72,0.0579
43,0.32,46,33,79,1.77,0.000363
44,0.32,67,41,108,2.07,8.21e-08
45,0.32,40,32,72,1.58,0.00675
47,0.32,40,32,72,1.58,0.00675
48,0.32,69,80,149,1.09,0.449
49,0.32,20,20,40,1.27,0.258
50,0.32,41,26,67,2.0,5.46e-05
51,0.32,32,20,52,2.03,0.000328
52,0.32,33,21,54,1.99,0.000297
53,0.32,27,23,50,1.49,0.0448
54,0.32,19,18,37,1.34,0.185
55,0.32,24,23,47,1.32,0.159
56,0.32,16,13,29,1.56,0.0829
57,0.32,22,15,37,1.86,0.00779
58,0.32,4,19,23,0.27,0.00171
59,0.32,10,15,25,0.85,0.77
60,0.32,11,17,28,0.82,0.68
61,0.32,37,9,46,5.21,2.27e-15
62,0.32,1,20,21,0.06,5.99e-06
63,0.32,10,18,28,0.7,0.35
64,0.32,14,8,22,2.22,0.00737
65,0.32,7,8,15,1.11,0.689
66,0.32,7,8,15,1.11,0.689
68,0.32,4,7,11,0.72,0.671
69,0.32,82,4,86,25.99,6.99e-84
70,0.32,16,12,28,1.69,0.0478
71,0.32,4,6,10,0.85,1.0
72,0.32,1,2,3,0.63,1.0
73,0.32,0,0,0,,
74,0.32,0,3,3,0.0,0.185
75,0.32,4,3,7,1.69,0.308
76,0.32,3,1,4,3.8,0.0458
77,0.32,0,0,0,,
78,0.32,11,4,15,3.49,0.000443
79,0.32,2,1,3,2.54,0.187
80,0.32,0,1,1,0.0,1.0
81,0.32,0,0,0,,
82,0.32,2,7,9,0.36,0.194
83,0.32,61,5,66,15.47,8.68e-50
84,0.32,0,1,1,0.0,1.0
85,0.32,4,4,8,1.27,0.565
86,0.32,0,1,1,0.0,1.0
87,0.32,0,2,2,0.0,0.417
88,0.32,0,0,0,,
89,0.32,6,1,7,7.61,0.000171
90,0.32,6,1,7,7.61,0.000171
91,0.32,0,1,1,0.0,1.0
92,0.32,10,12,22,1.06,0.746
93,0.32,0,1,1,0.0,1.0
94,0.32,2,2,4,1.27,0.674
95,0.32,6,0,6,inf,0.0
96,0.32,0,0,0,,
97,0.32,0,4,4,0.0,0.0846
98,0.32,0,1,1,0.0,1.0
99,0.32,0,2,2,0.0,0.417
100,0.32,0,1,1,0.0,1.0
2,0.33,258,441,699,0.74,4.51e-07
4,0.33,1155,1809,2964,0.81,3.11e-14
5,0.33,1240,1872,3112,0.84,1.07e-10
6,0.33,1630,2099,3729,0.98,0.528
7,0.33,1412,1876,3288,0.95,0.0722
8,0.33,1325,1597,2922,1.05,0.0615
9,0.33,1205,1594,2799,0.96,0.134
10,0.33,1243,1430,2673,1.1,0.000575
11,0.33,1059,1263,2322,1.06,0.0441
13,0.33,923,947,1870,1.24,2.95e-10
14,0.33,692,881,1573,1.0,0.939
15,0.33,680,765,1445,1.13,0.00191
16,0.33,559,590,1149,1.2,2.11e-05
17,0.33,479,569,1048,1.07,0.154
18,0.33,470,516,986,1.15,0.00214
19,0.33,431,466,897,1.17,0.00113
20,0.33,425,399,824,1.35,3e-09
21,0.33,402,418,820,1.22,0.000105
22,0.33,381,356,737,1.36,1.16e-08
23,0.33,393,288,681,1.73,1.2199999999999999e-23
24,0.33,284,310,594,1.16,0.0134
25,0.33,236,301,537,0.99,0.974
27,0.33,233,207,440,1.43,2.55e-07
28,0.33,255,228,483,1.42,1.25e-07
29,0.33,249,226,475,1.4,4.6e-07
30,0.33,260,242,502,1.36,1.88e-06
31,0.33,183,213,396,1.09,0.246
32,0.33,191,173,364,1.4,9.44e-06
33,0.33,132,119,251,1.41,0.00019
34,0.33,123,122,245,1.28,0.00788
35,0.33,118,99,217,1.51,2.55e-05
36,0.33,88,89,177,1.25,0.0364
37,0.33,88,75,163,1.49,0.000419
38,0.33,66,65,131,1.29,0.0425
39,0.33,74,40,114,2.35,9.47e-11
40,0.33,54,57,111,1.2,0.178
41,0.33,33,31,64,1.35,0.0852
42,0.33,27,45,72,0.76,0.178
43,0.33,36,26,62,1.76,0.00177
44,0.33,55,28,83,2.49,2.99e-09
45,0.33,11,23,34,0.61,0.0995
47,0.33,31,23,54,1.71,0.00465
48,0.33,60,32,92,2.38,3.19e-09
